"UniqueID","Probability1"
11862,0.339091444547242
11863,0.318459289267517
11864,0.277875212230211
11865,0.765621539454614
11866,0.371844012156805
11867,0.114177752472847
11868,0.352502683107764
11869,0.182657063456139
11870,0.432127049486904
11871,0.741811546558749
11872,0.286596496035275
11873,0.328434239424098
11874,0.275107617664316
11875,0.858306245072543
11876,0.265866279512003
11877,0.876174888277604
11878,0.639776574078516
11879,0.324899173350512
11880,0.274106422585584
11881,0.859978059705199
11882,0.102269176204428
11883,0.18081574386966
11884,0.237216887879776
11885,0.430028685573962
11886,0.182530241340516
11887,0.262983319653114
11888,0.238973276780098
11889,0.061130433892177
11890,0.205404356936987
11891,0.952891438068551
11892,0.280835137900885
11893,0.717123451459337
11894,0.410338946411409
11895,0.0715968431409325
11896,0.102404403640491
11897,0.206869773367528
11898,0.305449864873519
11899,0.434622226797108
11900,0.144222579893015
11901,0.625117157131572
11902,0.984327202753674
11903,0.0637190001061724
11904,0.45831593765904
11905,0.324343218766479
11906,0.842874957431976
11907,0.318672204834384
11908,0.177245084544581
11909,0.0016577962782883
11910,0.371374720666762
11911,0.154543676335494
11912,0.20628626790739
11913,0.814927516715046
11914,0.650464687146664
11915,0.191045016291641
11916,0.136959029696435
11917,0.222719376680169
11918,0.765621539454614
11919,0.288244065601148
11920,0.24946091115985
11921,0.177263559140969
11922,0.852782150567219
11923,0.980238906940636
11924,0.424586061233962
11925,0.970056250614511
11926,0.336757232598654
11927,0.807784972043759
11928,0.63114954436788
11929,0.230787134171018
11930,0.909179179062179
11931,0.275965777347363
11932,0.146564153194983
11933,0.768462820271197
11934,0.23591165470085
11935,0.183336041465303
11936,0.167342776145191
11937,0.831841869665902
11938,0.812242818248662
11939,0.129366239565592
11940,0.647939401780049
11941,0.521404781969985
11942,0.941775923714306
11943,0.0971688977872469
11944,0.846986429223492
11945,0.909179179062179
11946,0.765642463430374
11947,0.946633335517759
11948,0.114459618389396
11949,0.859221932369352
11950,0.660315420209583
11951,0.157555847339794
11952,0.211966889239188
11953,0.988025872164472
11954,0.340185527157983
11955,0.784142251688592
11956,0.909179179062179
11957,0.511938175725852
11958,0.157947364106928
11959,0.847693544409747
11960,0.720078270375069
11961,0.741876273264402
11962,0.241253554798528
11963,0.180515990509219
11964,0.356236871278057
11965,0.157555847339794
11966,0.863807234646616
11967,0.739831980152287
11968,0.845377062703683
11969,0.787186062030465
11970,0.759350973598002
11971,0.786148723660064
11972,0.761663149002738
11973,0.858395903532398
11974,0.99495280578042
11975,0.816697198598098
11976,0.749328845556651
11977,0.777150432498948
11978,0.526982434381922
11979,0.901272849130804
11980,0.859031060831448
11981,0.841383454621038
11982,0.842436203785156
11983,0.918333967730919
11984,0.962649031745771
11985,0.909179179062179
11986,0.286577794011809
11987,0.815258663046801
11988,0.152678547417235
11989,0.939789788061501
11990,0.827779062030933
11991,0.837544757656119
11992,0.744256980431167
11993,0.985886731626116
11994,0.243696882940495
11995,0.660913879232625
11996,0.769843581844896
11997,0.442128407938225
11998,0.396169574738287
11999,0.498933782127102
12000,0.739831980152287
12001,0.834541745833839
12002,0.948849938251766
12003,0.911998132181659
12004,0.849688645548961
12005,0.937761679754073
12006,0.80593712108316
12007,0.804175560890468
12008,0.287960868481076
12009,0.784911488493957
12010,0.943872222735122
12011,0.930221299387186
12012,0.339729154233581
12013,0.282474879382239
12014,0.274148363901082
12015,0.834541745833839
12016,0.512598564635486
12017,0.901272849130804
12018,0.871961721892802
12019,0.874728133559789
12020,0.796655852523639
12021,0.852048672114372
12022,0.79567875029417
12023,0.835103441366645
12024,0.284255745905648
12025,0.875313651488686
12026,0.957326559799667
12027,0.927956082568463
12028,0.262737552484098
12029,0.857217969527173
12030,0.897544124164443
12031,0.981912277579394
12032,0.612516789107295
12033,0.7334148127534
12034,0.77501075153912
12035,0.115849724829571
12036,0.194624633994571
12037,0.507302095256855
12038,0.248238623729227
12039,0.80162247315232
12040,0.159123804384854
12041,0.724902972581018
12042,0.533079562201081
12043,0.117209935208479
12044,0.753123988506524
12045,0.719182926626023
12046,0.666935235149242
12047,0.127412428523804
12048,0.766910914756311
12049,0.920574821719343
12050,0.369314738833954
12051,0.790605370228774
12052,0.204222557725659
12053,0.677762057455647
12054,0.288244065601148
12055,0.99999919504084
12056,0.956398312580144
12057,0.168057806419955
12058,0.663438852721341
12059,0.672016926404413
12060,0.294914859260318
12061,0.819451226355694
12062,0.923852757936641
12063,0.687815787218059
12064,0.875989600303272
12065,0.709350668990926
12066,0.71251897542224
12067,0.876179539042349
12068,0.902631179022711
12069,0.0157840875355145
12070,0.129453753508668
12071,0.311847721237259
12072,0.759372281434147
12073,0.788727293109818
12074,0.53720705942209
12075,0.545990092357447
12076,0.928701149098204
12077,0.233995064081521
12078,0.218717829925591
12079,0.94244492080666
12080,0.754367624543222
12081,0.816918896783726
12082,0.847219370839495
12083,0.78643592628938
12084,0.901237608689445
12085,0.213962828557235
12086,0.311847721237259
12087,0.972718114905361
12088,0.181110593637705
12089,0.750085945079554
12090,0.922925341389157
12091,0.920901986798726
12092,0.542561042447332
12093,0.645819687986074
12094,0.87470387399451
12095,0.336169992568567
12096,0.98208826193533
12097,0.937604687952934
12098,0.282937796024592
12099,0.64845988710391
